Game_id,Score,Steps,Epsilon
92,0,29,0.9089999999999998
93,0,159,0.9079999999999998
94,0,62,0.9069999999999998
95,0,55,0.9059999999999998
96,1,7,0.9049999999999998
97,0,69,0.9039999999999998
98,1,22,0.9029999999999998
99,0,49,0.9019999999999998
100,1,185,0.9009999999999998
101,0,418,0.8999999999999998
102,1,71,0.8989999999999998
103,1,23,0.8979999999999998
104,0,154,0.8969999999999998
105,0,118,0.8959999999999998
106,0,124,0.8949999999999998
107,0,48,0.8939999999999998
108,0,57,0.8929999999999998
109,0,79,0.8919999999999998
110,0,20,0.8909999999999998
111,0,168,0.8899999999999998
112,0,82,0.8889999999999998
113,1,92,0.8879999999999998
114,0,81,0.8869999999999998
115,0,193,0.8859999999999998
116,1,92,0.8849999999999998
117,0,56,0.8839999999999998
118,0,21,0.8829999999999998
119,0,19,0.8819999999999998
120,0,100,0.8809999999999998
121,0,53,0.8799999999999998
122,1,109,0.8789999999999998
123,0,92,0.8779999999999998
124,1,10,0.8769999999999998
125,0,113,0.8759999999999998
126,0,62,0.8749999999999998
127,0,63,0.8739999999999998
128,0,23,0.8729999999999998
129,0,62,0.8719999999999998
130,3,28,0.8709999999999998
131,0,134,0.8699999999999998
132,0,117,0.8689999999999998
133,0,26,0.8679999999999998
134,0,24,0.8669999999999998
135,0,79,0.8659999999999998
136,0,22,0.8649999999999998
137,1,46,0.8639999999999998
138,0,40,0.8629999999999998
139,0,108,0.8619999999999998
140,0,54,0.8609999999999998
141,0,95,0.8599999999999998
142,0,62,0.8589999999999998
143,0,53,0.8579999999999998
144,0,59,0.8569999999999998
145,1,22,0.8559999999999998
146,1,6,0.8549999999999998
147,1,37,0.8539999999999998
148,0,20,0.8529999999999998
149,0,160,0.8519999999999998
150,0,44,0.8509999999999998
151,1,89,0.8499999999999998
152,1,76,0.8489999999999998
153,0,88,0.8479999999999998
154,0,38,0.8469999999999998
155,0,38,0.8459999999999998
156,0,28,0.8449999999999998
157,1,46,0.8439999999999998
158,0,55,0.8429999999999997
159,1,49,0.8419999999999997
160,1,89,0.8409999999999997
161,0,41,0.8399999999999997
162,0,26,0.8389999999999997
163,0,36,0.8379999999999997
164,0,28,0.8369999999999997
165,0,100,0.8359999999999997
166,1,48,0.8349999999999997
167,0,22,0.8339999999999997
168,0,37,0.8329999999999997
169,1,87,0.8319999999999997
170,0,48,0.8309999999999997
171,1,73,0.8299999999999997
172,0,46,0.8289999999999997
173,1,18,0.8279999999999997
174,0,112,0.8269999999999997
175,0,22,0.8259999999999997
176,1,96,0.8249999999999997
177,1,66,0.8239999999999997
178,0,28,0.8229999999999997
179,0,36,0.8219999999999997
180,0,107,0.8209999999999997
181,0,35,0.8199999999999997
182,1,90,0.8189999999999997
183,0,113,0.8179999999999997
184,0,91,0.8169999999999997
185,1,72,0.8159999999999997
186,0,53,0.8149999999999997
187,1,56,0.8139999999999997
188,0,43,0.8129999999999997
189,0,95,0.8119999999999997
190,0,61,0.8109999999999997
191,1,8,0.8099999999999997
192,0,48,0.8089999999999997
193,0,106,0.8079999999999997
194,1,187,0.8069999999999997
195,0,36,0.8059999999999997
196,0,159,0.8049999999999997
197,0,51,0.8039999999999997
198,0,49,0.8029999999999997
199,0,46,0.8019999999999997
200,0,63,0.8009999999999997
201,0,20,0.7999999999999997
202,1,80,0.7989999999999997
203,0,53,0.7979999999999997
204,0,155,0.7969999999999997
205,0,28,0.7959999999999997
206,0,60,0.7949999999999997
207,0,22,0.7939999999999997
208,0,104,0.7929999999999997
209,1,76,0.7919999999999997
210,0,110,0.7909999999999997
211,0,52,0.7899999999999997
212,1,4,0.7889999999999997
213,1,81,0.7879999999999997
214,0,21,0.7869999999999997
215,0,35,0.7859999999999997
216,0,99,0.7849999999999997
217,0,18,0.7839999999999997
218,0,58,0.7829999999999997
219,0,139,0.7819999999999997
220,0,54,0.7809999999999997
221,1,19,0.7799999999999997
222,1,34,0.7789999999999997
223,0,42,0.7779999999999997
224,0,34,0.7769999999999997
225,0,19,0.7759999999999997
226,1,14,0.7749999999999997
227,0,39,0.7739999999999997
